,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name,range,rmse/scale
161,CONV_2D,954,368220.0,0.060675737,-0.0011158199,0.22621903,0.003682828,0.20733972,64,StatefulPartitionedCall:2,52.8716286,0.2926902195861588
162,CONV_2D,958,184832.0,0.06252031,0.0003615427,0.16449949,0.003908956,0.21508646,-30,model_1/bnorm_96/FusedBatchNormV3;model_1/conv_103/Conv2D;model_1/conv_96/Conv2D,54.8470473,0.29068145085567343
163,LEAKY_RELU,962,184832.0,0.053267986,-0.0032542574,0.10569729,0.0028486499,0.17022298,-100,model_1/leaky_96/LeakyRelu,43.4068599,0.31354606127347084
164,RESIZE_NEAREST_NEIGHBOR,969,739328.0,0.0,0.0,0.0,0.0,0.17022298,-100,model_1/up_sampling2d_2/resize/ResizeNearestNeighbor,43.4068599,0.0
165,CONCATENATION,973,2217984.0,0.0,0.0,0.0,0.0,0.17022298,-100,model_1/concatenate_2/concat,43.4068599,0.0
166,CONV_2D,977,739328.0,0.047426797,-0.00056450174,0.1342342,0.002249636,0.16207378,8,model_1/bnorm_99/FusedBatchNormV3;model_1/conv_103/Conv2D;model_1/conv_99/Conv2D,41.3288139,0.2926465209266893
167,LEAKY_RELU,981,739328.0,0.026247876,-0.00029094293,0.05206017,0.00068966823,0.0844682,-102,model_1/leaky_99/LeakyRelu,21.539391,0.3109044016541423
168,CONV_2D,985,1478656.0,0.045522507,-0.00016990179,0.14600113,0.002072337,0.15606697,-8,model_1/bnorm_100/FusedBatchNormV3;model_1/conv_104/Conv2D;model_1/conv_100/Conv2D,39.79707735,0.2916884225338667
169,LEAKY_RELU,989,1478656.0,0.026534649,-0.0062859105,0.054571662,0.00074377115,0.08971259,-107,model_1/leaky_100/LeakyRelu,22.876710449999997,0.3039948801756461
170,CONV_2D,993,739328.0,0.04694203,0.00010610824,0.13966532,0.0022035793,0.16164632,10,model_1/bnorm_101/FusedBatchNormV3;model_1/conv_103/Conv2D;model_1/conv_101/Conv2D,41.2198116,0.29040127580848335
171,LEAKY_RELU,997,739328.0,0.024244407,-0.0021686326,0.050957043,0.00059265055,0.08316905,-101,model_1/leaky_101/LeakyRelu,21.20810775,0.29271003060188855
172,CONV_2D,1001,1478656.0,0.04746306,4.1684067e-05,0.15694179,0.0022527508,0.16335884,9,model_1/bnorm_102/FusedBatchNormV3;model_1/conv_104/Conv2D;model_1/conv_102/Conv2D,41.6565042,0.2905453541628854
173,LEAKY_RELU,1005,1478656.0,0.024401499,-0.0017357703,0.05188854,0.00059858355,0.08413346,-101,model_1/leaky_102/LeakyRelu,21.454032299999998,0.2907994890370632
174,CONV_2D,1009,739328.0,0.044323534,0.000314533,0.12732422,0.001964687,0.15254208,4,model_1/bnorm_103/FusedBatchNormV3;model_1/conv_103/Conv2D,38.898230399999996,0.2905741806039317
175,LEAKY_RELU,1013,739328.0,0.026027877,-0.00080588256,0.050808527,0.00067837274,0.081316605,-103,model_1/leaky_103/LeakyRelu,20.735734275,0.3202985373756053
176,CONV_2D,1017,1478656.0,0.051377468,0.0006258456,0.18441391,0.0026400748,0.17439693,-12,model_1/bnorm_104/FusedBatchNormV3;model_1/conv_104/Conv2D,44.47121715,0.294624786147425
177,LEAKY_RELU,1021,1478656.0,0.02980965,-0.00209112,0.063393705,0.0008930308,0.103046775,-108,model_1/leaky_104/LeakyRelu,26.276927625,0.29000054520750446
178,CONV_2D,1025,1472880.0,0.09482328,0.0005755042,0.31286567,0.008991831,0.3239058,56,StatefulPartitionedCall:0,82.595979,0.2927556889086535
