,0
1363,68.39877252235131
1364,68.50516923321625
1365,68.62744760883125
1366,68.77976505888182
1367,68.7834702336697
1368,68.49333787233945
1369,68.71558984881283
1370,68.73176833566254
1371,68.66700181036293
1372,68.77218508662644
1373,68.63124686429572
1374,68.61631607617133
1375,68.56858882573512
1376,68.43666172431342
1377,68.69254476282966
1378,68.49329724550913
1379,68.49577547716973
1380,68.55582978917133
1381,68.50856925772017
1382,68.34872981406997
1383,68.70002278079201
1384,68.67799498107999
1385,68.63566298118184
1386,68.70289612512528
1387,68.56729250488675
1388,68.54109373092554
1389,68.31282223047108
1390,68.69906367303476
1391,68.51256210612068
1392,68.7150753809787
1393,68.76600194755788
1394,68.66703216610117
1395,68.46943031394248
1396,68.55575736875306
1397,68.81581348745193
1398,68.7203335612674
1399,68.67275541544457
1400,68.6191553479066
1401,68.58427248479832
1402,68.67611699057639
1403,68.42336906400898
1404,68.56221722665568
1405,68.7401784317339
1406,68.48435621943321
1407,68.69838567045407
1408,68.76547312108696
1409,68.50953099578103
1410,68.5706933099618
1411,68.68523781893799
1412,68.47580813474339
1413,68.60646585566582
1414,68.6813525285298
1415,68.27631965678178
1416,68.58601325951206
1417,68.8293269933127
1418,68.76319162474942
1419,68.71880944407832
1420,68.79825686714479
1421,68.3783683200127
1422,68.59188673031966
1423,68.6716592119253
1424,68.69423439973177
1425,68.51776706680526
1426,68.51318728871321
1427,68.79397685489687
1428,68.28017098879135
1429,68.25053470805335
1430,68.67514500002605
1431,68.54020791068452
1432,68.44335429964342
1433,68.65845324778718
1434,68.71190150320669
1435,68.63528165623201
1436,68.65249686675983
1437,68.60097645141326
1438,68.64367860856373
1439,68.65804266320221
1440,68.71005417962594
1441,68.4994481751018
1442,68.75848256430346
1443,68.70172518241351
1444,68.529074606419
1445,68.85996467453175
1446,68.49364768682014
1447,68.67594214247721
1448,68.67326903211993
1449,68.64906595122015
1450,68.73717658171657
1451,68.63765355610353
1452,68.62462462057526
1453,68.42017874211004
1454,68.53758451321927
1455,68.49317374197251
1456,68.6937519347033
1457,68.33598656716686
1458,68.59547640061677
1459,68.69390677948189
1460,68.59038082508418
1461,68.45609212785509
1462,68.44304143265865
1463,68.53353000864793
1464,68.83985895183675
1465,68.60355717990535
1466,68.53279258775
1467,68.709850901901
1468,68.7064345596531
1469,68.65304779232552
1470,68.66924600019905
1471,68.74515818558949
1472,68.29741422609528
1473,68.66814710499199
1474,68.6140480707238
1475,68.78035798916457
1476,68.68938629007036
1477,68.56067549094176
1478,68.66998047968444
1479,68.50382947839375
1480,68.65580392727206
1481,68.54392223765878
1482,68.59747561063581
1483,68.81603655780035
1484,68.67779162516062
1485,68.70912204210038
1486,68.69542573982865
1487,68.33603980604035
1488,68.75142099823336
1489,68.52562727794098
1490,68.70764679696329
1491,68.47804071854526
1492,68.78637003967243
1493,68.78724480281826
1494,68.50512043312544
1495,68.78646250467469
1496,68.69420059090642
1497,68.56288275753963
1498,68.50419013184427
1499,68.70869593779409
1500,68.75153167550208
1501,68.40153656244962
1502,68.71742408969703
1503,68.63568744212432
1504,68.4656690364568
1505,68.84218857440486
1506,68.49355121692109
1507,68.78383414848707
1508,68.65277362767729
1509,68.64826127177905
1510,68.72982299944591
1511,68.50288537516501
1512,68.40043634100958
1513,68.76140659710127
1514,68.69462220393424
1515,68.76336789027887
1516,68.74776661140707
1517,68.75218606587144
1518,68.58554524821744
1519,68.68962768233092
1520,68.78227954430182
1521,68.54920256944749
1522,68.58944317265625
1523,68.4396654840223
1524,68.3087163473677
1525,68.68028912922422
1526,68.48700790803139
1527,68.6977248455972
1528,68.72549688869123
1529,68.6556721031038
1530,68.7910693828224
1531,68.56899169043527
1532,68.50507674550428
1533,68.76205385970103
1534,68.66743306115801
1535,68.6590413519016
1536,68.5338529026714
1537,68.81122681022815
1538,68.6215366897877
1539,68.8322771709677
1540,68.28716899229357
1541,68.73391392555385
1542,68.5257917157988
1543,68.51320811454654
1544,68.62162967047315
1545,68.59216281936628
1546,68.69147694237188
1547,68.82342191972555
1548,68.64549142448617
1549,68.36210320707134
1550,68.76084390697275
1551,68.57208621284424
1552,68.63104537301463
1553,68.63861037894053
1554,68.7001938853452
1555,68.67086591624421
1556,68.77730776635231
1557,68.71407362817527
1558,68.4841402722393
1559,68.77113240678054
1560,68.6131288382493
1561,68.36465322859456
1562,68.64537771292794
1563,68.51502581118493
1564,68.65313967309102
1565,68.7632522905629
1566,68.71405709456101
1567,68.56468086974994
1568,68.74701475353552
1569,68.51894460238147
1570,68.7816446348666
1571,68.76663928923604
1572,68.33840378937323
1573,68.35301524848863
1574,68.69766257416144
1575,68.69291810101245
1576,68.73031870632292
1577,68.36955132876805
1578,68.44104403609003
1579,68.53984926693705
1580,68.7317697559622
1581,68.84597603540954
1582,68.40841359800962
1583,68.01260129375393
1584,68.68071248051393
1585,68.4477426078354
1586,68.01444234871687
1587,68.34049693721416
1588,68.72848973903331
1589,68.7269022550657
1590,68.70544305326021
1591,68.63669074525325
1592,68.58682130813078
1593,68.58126268902394
1594,68.63877844928857
1595,68.42399732148935
1596,68.66032982074857
1597,68.55182808056263
1598,68.35900406060634
1599,68.24985953498447
1600,68.70808974165047
1601,68.68017445429241
1602,68.74736998708964
1603,68.60880358938174
1604,68.43913889729082
1605,68.65126770232281
1606,68.67123577998161
1607,68.73821034907974
1608,68.7169747105413
1609,68.65309147252485
1610,68.58511524147279
1611,68.5968989619902
1612,68.5079074260231
1613,68.50832873537477
1614,68.66444489527484
1615,68.03820424241002
1616,68.73248943450413
1617,68.62025521218695
1618,68.83773699384584
1619,68.56044330829884
1620,68.73056654818122
1621,68.70235934297652
1622,68.72816551647188
1623,68.36098213823318
1624,68.81614920641759
1625,68.38844764122992
1626,68.90904317636573
1627,68.54506990410049
1628,68.56935172790276
1629,68.56560140015188
1630,68.73265492807998
1631,68.756029875037
1632,68.77438613235152
1633,68.7242024091028
1634,68.57443428103856
1635,68.60852747003347
1636,68.28605441009718
1637,68.50002686202299
1638,68.85754912389413
1639,68.59122480243987
1640,68.64338497856349
1641,68.53899858784544
1642,68.72302256082318
1643,68.7327290642574
1644,68.66122735449188
1645,68.59311404232902
1646,68.81967440967685
1647,68.74088611716621
1648,68.61120330424819
1649,68.57217901248785
1650,68.71114727102056
1651,68.64850823228274
1652,68.4206304163656
1653,68.62428614185909
1654,68.65882294401116
1655,68.46980327992269
1656,68.65524778085005
1657,68.69463909284028
1658,68.70715924703997
1659,68.62736002811195
1660,68.80750206296436
1661,68.64980857325405
1662,68.53522314421731
1663,68.66381874588079
1664,68.43398033763243
1665,68.3010297801965
1666,68.66960780511293
1667,68.58456747463052
1668,68.20941818615242
1669,68.6980676163629
1670,68.43266470773844
1671,68.50694063680581
1672,68.40897522176645
1673,68.62578922897951
1674,68.77296415190885
1675,68.79264243694351
1676,68.71815681658744
1677,68.83043164354802
1678,68.47950265785934
1679,68.70566585414124
1680,68.67295800499194
1681,68.49569159522434
1682,68.6914791007333
1683,68.64690268246103
1684,68.712083357259
1685,68.61621130596849
1686,68.68463505145081
1687,68.5103081918378
1688,68.50677519263233
1689,68.295108862721
1690,68.48566062710414
1691,68.67420966115046
1692,68.71161091853686
1693,68.66663883385192
1694,68.76600864476056
1695,68.46576551048013
1696,68.64652822086839
1697,68.72824468470931
1698,68.73677818512932
1699,68.59936502469584
1700,68.54035085896066
1701,68.62899285918692
1702,68.70291121792033
1703,68.38748049478038
1704,68.42899138150155
1705,68.70714339964887
1706,68.61224053447394
1707,68.73008487100232
1708,68.77940558397093
1709,68.76117409131693
1710,68.74968399702448
1711,68.82082525203728
1712,68.81181721949343
1713,68.73974114078017
1714,68.60041511500923
1715,68.48455601754215
1716,68.59603669753811
1717,68.56826586128719
1718,68.66972269204157
1719,68.29739559066444
1720,68.75036021191997
1721,68.59256519151364
1722,68.858283548554
1723,68.54165581840064
1724,68.71425928636104
1725,68.76159655383384
1726,68.47201754397214
1727,68.59657516669515
1728,68.53985483810409
1729,68.41991353515431
1730,68.82885025549396
1731,68.59856847085689
1732,68.58248611367465
1733,68.41901874031902
1734,68.60340360065602
1735,68.50944625738633
1736,68.64923480585023
1737,68.59687223218434
1738,68.79901081254242
1739,68.75281631007442
1740,68.43851318824747
1741,68.4790581733963
1742,68.81612708550387
1743,68.80673244196988
1744,68.66404354015832
1745,68.72748350246344
1746,68.69082540406322
1747,68.70093733976546
1748,68.74688263132505
1749,68.70117229992242
1750,68.5212159200877
1751,68.37767650627036
1752,68.6554369879739
1753,68.54403796827977
1754,68.54537129439775
1755,68.73891884363798
1756,68.70727701844113
1757,68.5876103325403
1758,68.43671707561609
1759,68.54731235094394
1760,68.77269728302593
1761,68.8433959538942
1762,68.62275630097837
1763,68.47641510468526
1764,68.72441456902065
1765,68.51855945105221
1766,68.62245173738893
1767,68.09513899033223
1768,68.60751547809272
1769,68.78088001268875
1770,68.76898676924729
1771,68.83044888579194
1772,68.47667138148462
1773,68.66680521002408
1774,68.69444261401522
1775,68.55333291099616
1776,68.74869678769372
1777,68.52029353868103
1778,68.52856317997428
1779,68.63453264416137
1780,68.6558954228169
1781,68.60134892768315
1782,68.50213820040733
1783,67.7309030235414
1784,66.60658709819273
1785,66.2739784075105
1786,67.12685055387576
1787,66.97604849765197
1788,66.67685714036817
1789,67.64696497574764
1790,67.17044211263048
1791,67.65395605038249
1792,66.22022241644736
1793,67.53950039004492
1794,67.74020007746266
1795,66.63262792838816
1796,66.58346430278421
1797,66.76024176526047
1798,67.53786167877306
1799,66.21562813630014
1800,67.46021465375172
1801,67.70373036035863
1802,66.8501749002362
1803,66.294852951229
1804,66.16087936995133
1805,67.1326447504032
1806,67.21855307592823
1807,66.91086304780357
1808,67.68289768250126
1809,67.96389928370424
1810,66.32818415288396
1811,67.27261375522609
1812,66.58356271658586
1813,67.76192287857144
1814,66.22510911594262
1815,67.18049512214053
1816,66.65735828649078
1817,66.39651776595169
1818,66.87112527038968
1819,67.54280112778682
1820,66.15290222845647
1821,66.41746892100707
1822,67.61255322115045
1823,67.08419590386832
1824,66.30525352813537
1825,66.6760060474738
1826,67.1455364135488
1827,66.05980562125204
1828,66.45691661894529
1829,67.71804811438437
1830,67.51701979092405
1831,67.29106509942548
1832,66.53585759201079
1833,67.41997376288434
1834,66.47648533306037
1835,67.18007666534356
1836,66.4611680177142
1837,67.08339200426423
1838,67.12582640315148
1839,66.98193905798527
1840,67.9530129255392
1841,66.86331263141152
1842,66.92991095207775
1843,67.88359015379723
1844,66.73802608817364
1845,66.75619631361307
1846,66.43310543237578
1847,67.88557988239124
1848,67.08847694576995
1849,66.44669187243873
1850,67.92578914173106
1851,67.45806450634572
1852,66.93942388915866
1853,67.19377902810706
1854,67.76787266399518
1855,66.27745753575888
1856,67.43636528986163
1857,66.53881234857162
1858,66.57253736530258
1859,67.43303260196059
1860,67.80591255930972
1861,66.86343485412154
1862,67.76193165373097
1863,67.48383381903217
1864,66.70887172850655
1865,67.16253355839682
1866,67.07249067273098
1867,67.39995560907862
1868,67.03169544017452
1869,67.67604385499463
1870,67.31675331235334
1871,67.13601871159374
1872,66.6708702237637
1873,67.44638749207498
1874,67.0504230466041
1875,66.73123828770969
1876,66.97297412115921
1877,67.28310150414418
1878,67.27586668518923
1879,66.72734012699281
1880,65.98740343575166
1881,67.33607033833559
1882,66.21642215930557
1883,65.42292455290844
1884,66.79081156079351
1885,67.61762125899006
1886,66.36541278675837
1887,67.44804621654565
1888,66.82516307486632
1889,66.44869909086175
1890,67.8199667579247
1891,66.96393489969792
1892,66.69705604634892
1893,66.26683147164731
1894,67.13845131376048
1895,66.96926321575476
1896,67.50101608810736
1897,67.46679200622727
1898,67.36508685168403
1899,67.19197870530435
1900,67.57865688743996
1901,67.63333222056814
1902,67.21186081432296
1903,67.89505241058237
1904,67.48065423031836
1905,66.50785498009722
1906,66.81126718801005
1907,66.47858456440396
1908,66.6934228270316
1909,66.27528000265193
1910,66.21684728122868
1911,67.46726803045344
1912,67.28771434569516
1913,67.3509004022182
1914,67.17223415509439
1915,66.4048185872304
1916,66.32135098898144
1917,67.79418978396285
1918,67.15246444790185
1919,67.28255385817351
1920,66.41198559160408
1921,67.10902842173796
1922,66.89296291308898
1923,67.33225631601269
1924,66.93738904262517
1925,66.7358172683901
1926,67.26205010047065
1927,67.73437728262681
1928,67.49010521287688
1929,66.12188347033768
1930,67.48062882869088
1931,67.68798235081833
1932,67.42908447491696
1933,67.20671009957219
1934,67.05902229186181
1935,67.07788411273043
1936,66.01928408264057
1937,66.80394731583453
1938,66.7822190423041
1939,66.9752597562433
1940,66.79752307077551
1941,67.44381190725571
1942,67.51207578144921
1943,66.3105294133973
1944,66.9636725125688
1945,67.27197295280419
1946,66.92854907155497
1947,66.24578116225355
1948,67.52743495412672
1949,67.76726761634256
1950,66.90227570834001
1951,67.46170152757766
1952,67.50110998276288
1953,66.38259071904467
1954,67.57895792593247
1955,67.62329996793451
1956,66.39855005635121
1957,67.6761969565814
1958,66.8348887611717
1959,66.6383224785277
1960,67.10736163391641
1961,67.07291561424238
1962,67.65826452429613
1963,66.16360360404879
1964,66.47620660869737
1965,66.90549074579354
1966,66.91976155511489
1967,67.4518255387963
1968,67.82402201665676
1969,66.60186821433558
1970,66.05352539445639
1971,67.87227062651536
1972,67.85709491684469
1973,67.27865266700154
1974,66.36716422121926
1975,67.41607688846202
1976,67.62090775329102
1977,66.40715230601634
1978,67.05558654954899
1979,67.57468232320481
1980,67.3242745593478
1981,67.38628231615584
1982,66.83619778580946
1983,67.33038512222738
1984,66.86861704061538
1985,66.443286337315
1986,67.2380743757581
1987,66.98988379683333
1988,67.4965818906718
1989,66.8686331780941
1990,67.43971496591728
1991,66.92187169335743
1992,67.56606810560363
1993,65.97796795475965
1994,66.78387282976665
1995,66.51821864057929
1996,67.2429780242604
1997,67.48801812318874
1998,66.50784701344237
1999,67.03327532598692
2000,66.80465899551716
2001,66.54708274608112
2002,67.55545637793573
2003,66.45568642115414
2004,66.79113518189487
2005,67.58671789047683
2006,67.42170931594467
2007,67.0744742123267
2008,66.97745069800918
2009,67.29447832623252
2010,67.2110687587251
2011,67.22105103689422
2012,67.08168630279864
2013,67.23846843524053
2014,66.80202948709683
2015,67.21525290142667
2016,66.79429011187517
2017,67.11681277092288
2018,67.6051745599229
2019,67.88263563557597
2020,67.27149508213091
2021,67.5731262957945
2022,67.48110885030945
2023,67.00935782706968
2024,66.4612123215946
2025,66.27824407514532
2026,67.6152730902036
2027,66.27403565121718
2028,67.84225993672294
2029,66.86590920458086
2030,66.69892752965178
2031,67.09080831828503
2032,67.1794204852311
2033,67.64017380188334
2034,67.02353465694993
2035,67.49297129607135
2036,67.92921909687384
2037,67.29050833833539
2038,67.06984569721071
2039,66.54134017948266
2040,67.3878269229758
2041,67.50292068657802
2042,66.33075857615978
2043,67.31066422454066
2044,67.72996968398446
2045,67.56880097531447
2046,67.44572073864322
2047,67.21959640128644
2048,67.64498708338424
2049,66.62286816255343
2050,67.77800242778252
2051,67.8102808714759
2052,67.78769823537615
2053,66.87837802952696
2054,67.36547259370843
2055,67.22262444248462
2056,67.76676371536414
2057,68.15444694965322
2058,66.5055413434818
2059,67.3932644669452
2060,66.88529206118491
2061,67.09052164768156
2062,66.94292017145193
2063,67.18490923197417
2064,66.16796770856934
2065,67.86823620173634
2066,67.53633417314278
2067,66.13802312789824
2068,66.72906899709513
2069,66.60189811659363
2070,66.57323844695775
2071,66.25266044409524
2072,66.47596205015478
2073,67.71087036155296
2074,67.82106434135483
2075,68.17423383679066
2076,67.06016296439287
2077,67.58662184420803
2078,66.23166123231098
2079,67.53642725776196
2080,67.27167454327704
2081,67.17904226110355
2082,67.4720160906796
2083,67.24672305049899
2084,66.54121424202654
2085,66.63348041517396
2086,66.84554729151225
2087,67.03986032859908
2088,67.0736451529874
2089,66.1949972853405
2090,67.09007205805742
2091,66.39704159905791
2092,66.74420215987364
2093,66.54466318125102
2094,66.80786723559962
2095,67.24807065755162
2096,67.7059146771143
2097,67.92547702528675
2098,65.26694187235394
2099,67.37011743585727
2100,67.36632349595618
2101,67.40775455035455
2102,66.90715927198282
2103,66.82573163120182
2104,66.2279428006951
2105,66.82140791340592
2106,65.87013527814402
2107,67.25031552086193
2108,66.90871828052981
2109,67.81380305709017
2110,67.34571238682709
2111,67.07041293275589
2112,66.70426361422955
2113,66.66105982634764
2114,67.72102475766094
2115,68.00306024427046
2116,67.6358208378858
2117,66.91597146923239
2118,66.85657488042358
2119,66.95176547259757
2120,67.09538700488646
2121,66.66647977027556
2122,67.51040620915802
2123,67.21640905147979
2124,67.76102562680981
2125,66.6823517560801
2126,67.53111204046628
2127,66.62838278715107
2128,67.55780828887123
2129,66.655715873463
2130,67.10362656121124
2131,67.54245420824262
2132,67.45754226754971
2133,67.81713791981969
2134,66.47759177966336
2135,67.64680715384614
2136,67.44019115277739
2137,66.56703770807634
2138,67.89865711300597
2139,67.91353793769999
2140,67.87893595847301
2141,67.56824643640185
2142,66.84431389538737
2143,66.51928335421735
2144,66.85902865623717
2145,66.40255713049135
2146,67.06768715795756
2147,66.66400766635186
2148,66.46466250749747
2149,66.64969037244404
2150,66.51582193501991
2151,66.42061852230098
2152,66.54030594708419
2153,67.04989153644
2154,67.1860849284694
2155,68.00097331066247
2156,66.70097389163818
2157,67.8275147587504
2158,67.2772799583143
2159,66.6340289166991
2160,67.19547830983923
2161,67.84199875291627
2162,67.73100530600652
2163,67.07850979913445
2164,67.18934562535725
2165,67.09051636569937
2166,66.96591467646778
2167,67.07959159864326
2168,65.68344946109528
2169,67.48930701668753
2170,66.52267731603371
2171,67.89585414912217
2172,66.26053909456256
2173,67.28699828648872
2174,67.84815030151537
2175,67.96996561434486
2176,66.43138724609014
2177,67.50020376592873
2178,67.51423144858913
2179,67.65118686841357
2180,67.40605695160762
2181,67.40998147562938
2182,67.02629718511281
2183,66.94955266666923
2184,66.74667812849778
2185,66.54880098669781
2186,67.0145611257443
2187,67.26714959587706
2188,66.9674743361675
2189,67.49520143644094
2190,66.45285759563093
2191,66.2126460449089
2192,66.56242189510706
2193,65.69616998497206
2194,67.91355637147123
2195,66.37489044819105
2196,68.14638864369249
2197,66.65525114412205
2198,66.78691572324003
2199,66.97692945992253
2200,67.44361930707456
2201,66.86874472820344
2202,66.93819421161278
2203,66.90377441165421
2204,66.76600729761812
2205,67.89511558963122
2206,67.78531414099149
2207,66.83334885454724
2208,66.9653617737503
2209,66.41050114091578
2210,67.31587738971119
2211,67.20513300048003
2212,66.92376175602205
2213,66.92073637390513
2214,66.81136924642048
2215,66.97400866016936
2216,67.7246185532148
2217,67.11284182084276
2218,66.8210729596998
2219,67.08814577022551
2220,67.18190835232002
2221,66.51996720268272
2222,66.61390312154681
2223,67.49904389573437
2224,66.77819680801227
2225,67.23281403986458
2226,66.03199030526069
2227,67.60522804608497
2228,66.97426907282302
2229,67.32228950592692
2230,67.52541264640395
2231,66.28807655330588
2232,67.64257658116249
2233,67.24549509371758
2234,66.96566741378925
2235,66.15763595351467
2236,67.61711937821887
2237,67.10088946094397
2238,67.20171110814896
2239,67.0725988344862
2240,66.22480814123931
2241,66.62008188412216
2242,67.90553280309571
2243,67.89440027226907
2244,67.98076417494492
2245,67.6216534196108
2246,66.84116395023257
2247,66.82023819560396
2248,67.3372617121641
2249,68.09974830733852
2250,66.61458584592435
2251,66.6925790599088
2252,67.61270732895245
2253,66.37345053537074
2254,66.52384620351228
2255,66.82321212388203
2256,67.75407855598097
2257,67.43099878760074
2258,66.99151925143325
2259,66.20499975064953
2260,67.72652801443306
2261,66.13484340430333
2262,67.68701537930511
2263,66.62357424816511
2264,67.40495307982849
2265,66.40437561799321
2266,66.94876017155187
2267,67.81917395666561
2268,66.48491537967878
2269,66.81981633765635
2270,67.40131416084719
2271,66.89704263613766
2272,66.96335198730077
2273,66.30427092752727
2274,66.55713180700269
2275,67.48371252503122
2276,67.13738448942604
2277,67.2028749287011
2278,66.86866663237548
2279,67.69605594630822
2280,67.46499183961176
2281,65.74655948699231
2282,67.51139116307921
2283,66.57503738276236
2284,67.35134032549766
2285,66.47731318038745
2286,66.65340543606119
2287,66.33277099300238
2288,67.77583091551311
2289,67.62328368752377
2290,67.70459307624239
2291,67.2218408239037
2292,67.23431489342957
2293,67.61158819856277
2294,66.3216004217546
2295,66.38590948140218
2296,66.9549281271698
2297,66.62960705365649
2298,66.98704541023172
2299,67.4755495600326
2300,67.76905190101343
2301,67.62749339563258
2302,66.49195857095836
2303,67.87460224546425
2304,67.64091357064424
2305,66.99068760847067
2306,67.06098485333396
2307,66.69814548932304
2308,67.16009019056013
2309,66.85343876693402
2310,65.9651558026288
2311,66.20406341093671
2312,67.27441208217006
2313,66.95990376717023
2314,66.20227862706886
2315,65.79781431174554
2316,67.46743551486644
2317,67.5309555719075
2318,67.34977575120396
2319,66.68653596223082
2320,67.55749049791338
2321,67.4242641075665
2322,66.54153953637531
2323,66.70774421263852
2324,67.2701966009232
2325,67.48012120376836
2326,66.66764485118163
2327,66.60547575722457
2328,66.78062241521097
2329,66.56726637904752
2330,67.86435952696117
2331,66.2787700484496
2332,66.55749609507201
2333,66.8045974205869
2334,67.27052311525452
2335,67.02283422787832
2336,66.61863821105685
2337,67.18496358626015
2338,66.80376873103768
2339,66.6904537144392
2340,67.58688741726706
2341,68.08603778328116
2342,67.36091482448454
2343,66.75872858987282
2344,66.60929983228641
2345,66.54220831549496
2346,65.80857573153551
2347,66.67470892328812
2348,66.38916948731797
2349,66.74424824351262
2350,66.91808663680058
2351,66.8092676487269
2352,67.33746427342237
2353,67.34558530332436
2354,67.3921631001407
2355,67.80682053179633
2356,66.73059043234937
2357,66.71949473421375
2358,67.68811918130976
2359,66.81731171378637
2360,66.81843366214741
2361,66.54101604862113
2362,66.5131043183111
2363,67.50597250817695
2364,67.62561960414162
2365,68.0819530915842
2366,66.3197817671854
2367,67.16868232527993
2368,67.65395651556106
2369,66.5231582822931
2370,66.46188711021267
2371,66.50865453981709
2372,66.82616112914434
2373,67.68709919288511
2374,66.99387389644174
2375,66.35049897668668
2376,67.81692254150427
2377,66.55169116816231
2378,66.66329480188364
2379,66.98242841073217
2380,67.59570290745519
2381,67.06441631927422
2382,67.61217081363799
2383,67.59085171353821
2384,67.77327526882466
2385,66.34501676854792
2386,67.47345260977859
2387,66.95931200666088
2388,67.23706458273831
2389,67.96608432881762
2390,66.93187282917107
2391,67.7290079966716
2392,66.88851499832033
2393,67.35113200594382
2394,67.23427689245074
2395,67.45830358571888
2396,67.11992974109788
2397,67.11179292536296
2398,67.82764773720297
2399,67.24765122433915
2400,67.62093723873747
2401,66.06843757729851
2402,67.04703912348943
2403,67.94073456066958
2404,67.03603905847501
2405,66.18662268873963
2406,67.272639255634
2407,67.57249981135783
2408,65.9946184720151
2409,67.22984299369723
2410,67.93031274406788
2411,67.01145020781419
2412,66.44583534338861
2413,66.96669608522916
2414,67.4953733205194
2415,66.50557814404985
2416,67.7947964268783
2417,66.57862679375607
2418,67.91221870534571
2419,67.59305781856766
2420,67.3377332615368
2421,66.35782611987337
2422,67.16349768508015
2423,67.18541989689155
2424,66.59074014373478
2425,66.34593196606698
2426,67.19182512287512
2427,67.84786432647859
2428,68.2663525986136
2429,67.41782564982292
2430,67.01066184716574
2431,66.9622191568106
2432,66.46973161399575
2433,67.62043078035491
2434,66.88988814941229
2435,67.37147821579043
2436,66.28957073328165
2437,67.18439275598833
2438,67.85025316162854
2439,67.86788817492419
2440,67.79695389145225
2441,66.41658473538814
2442,67.4682063028239
2443,67.2161536263404
2444,67.26025057038478
2445,67.52063438534456
2446,66.98788064725993
2447,67.08020454089811
2448,66.27130525662346
2449,66.7412388925692
2450,67.24940530049803
2451,66.95640343985436
2452,67.16958004978895
2453,66.23401377883447
2454,67.56893037947353
2455,66.88368189277996
2456,66.80679785751423
2457,67.20792859558378
2458,67.56953098391456
2459,67.14366541810195
2460,66.8967031176939
2461,66.22782207912367
2462,66.58785054239786
2463,66.57199990554237
2464,66.57197415361622
2465,67.78670079629107
2466,66.86225449845395
2467,67.91551131379407
2468,67.12782241105673
2469,66.85985161215773
2470,66.33536588524818
2471,67.3912931334527
2472,67.50871325161832
2473,66.81343391859421
2474,67.75774493994135
2475,67.48911545283556
2476,66.70525443632219
2477,66.25785820075278
2478,66.58574510708009
2479,67.04246901149577
2480,66.74534444673719
2481,67.2248461650092
2482,67.45817693643455
2483,67.71680166934331
2484,67.04749440446871
2485,66.76680785385108
2486,67.70824510483827
2487,67.54406486505594
2488,66.66969893763827
2489,66.64072328931266
2490,66.77046695716183
2491,66.86952683230284
2492,67.43629436835977
2493,67.60714313429335
2494,66.36354265897346
2495,67.44922230910473
2496,66.75151038189438
2497,67.03980546934393
2498,67.39531836258554
2499,67.08913846234117
2500,66.04411957010232
2501,67.86059807913401
2502,67.60311932396677
2503,67.4878676434202
2504,67.16098073998388
2505,66.48995384710574
2506,66.53700006825028
2507,67.78691001778387
2508,66.49489606242676
2509,66.06136617969317
2510,66.91066025506129
2511,67.44787566127327
2512,67.33817764231527
2513,67.22322171779517
2514,66.12936538248397
2515,66.65254779386058
2516,66.90267677777217
2517,66.76613028449285
2518,66.38833887913314
2519,67.08002543178009
2520,67.50916275351972
2521,66.71654843483554
2522,66.09095398756331
2523,67.03666343622533
2524,66.33170771444354
2525,67.37084025045188
2526,67.95549031454756
2527,66.77077113567542
2528,67.59865639085609
2529,66.39989282646108
2530,66.65059434256102
2531,67.51585891755116
2532,67.71825092727663
2533,67.07511569148889
2534,67.61075609288667
2535,66.14145084288853
2536,66.27564403710424
2537,68.21864472127868
2538,66.90409715511412
2539,67.49813741100836
2540,67.10732480620109
2541,67.74086469435694
2542,66.74913361913404
2543,66.96917035872349
2544,67.2057102787287
2545,67.75628178814841
2546,67.533468273911
2547,67.02808675317462
2548,67.68018110933853
2549,67.16640470507087
2550,67.68523669947658
2551,67.73409352040242
2552,66.8226131730127
2553,67.96383491344959
2554,67.47173463165413
2555,67.28679127938378
2556,67.38820490661695
2557,66.89252593154576
2558,66.80213211154579
2559,66.49524134662727
2560,67.23167578677062
2561,66.44670393458205
2562,67.26845753142207
2563,67.3278615148276
2564,67.12026304518076
2565,67.16734465546551
2566,66.03021075469518
2567,67.91815965515464
2568,66.15050505085726
2569,66.74480216348731
2570,67.46921876874549
2571,66.78644817102499
2572,67.46354186940934
2573,66.62202960528545
2574,67.31608558959286
2575,66.25160674585732
2576,67.18687462097846
2577,66.78776574187029
2578,66.50120242908793
2579,67.23332873350296
2580,66.74197314822679
2581,67.34266243847406
2582,67.40853063043619
2583,67.22089299921336
2584,67.54484273697229
2585,67.15242050096552
2586,66.96433661401328
2587,67.2051505743995
2588,67.2773095880239
2589,67.72917411812244
2590,67.3113701357106
2591,67.12600776870984
2592,67.44181673362355
2593,65.87994432735996
2594,67.13391398054264
2595,67.59049463007204
2596,67.33100066085278
2597,66.95037104801449
2598,67.89831222322331
2599,67.04715117379469
2600,67.06788643222129
2601,67.59937321810924
2602,67.42520899676333
2603,66.7129786267427
2604,67.27053013958837
2605,67.34206846955225
2606,67.60115194040972
2607,67.332368654838
2608,66.88880379755014
2609,67.48540176262901
2610,66.18501275337596
2611,66.3909108804424
2612,67.52372551613013
2613,66.45182861228658
2614,68.0546038109522
2615,67.60044110615588
2616,66.8492123772921
2617,67.7106574952295
2618,67.52716374668073
2619,66.67549969328017
2620,67.60402963944455
2621,67.82047709428333
2622,66.42857712825148
2623,66.83098850788049
2624,66.1194701604551
2625,66.96052839582745
2626,65.77021497854068
2627,66.81279137101383
2628,67.67648706318622
2629,66.491631106467
2630,66.77109284013115
2631,66.93610644258085
2632,67.30089147559565
2633,66.71418253739537
2634,66.77365377278865
2635,67.75645653537507
